LTER_site,local_site,logger,date,yr,mon,doy,met,c1cr_temp,c1cr_flag,qa_temp,qa_flag
NWT,c1,cr23x,2012-02-17,2012,2,48,airtemp_max,2.807,n,2.807,NA
NWT,c1,cr23x,2012-02-18,2012,2,49,airtemp_max,2.677,n,2.677,NA
NWT,c1,cr23x,2012-02-19,2012,2,50,airtemp_max,3.175,n,3.175,NA
NWT,c1,cr23x,2012-02-20,2012,2,51,airtemp_max,-7.55,n,-7.55,NA
NWT,c1,cr23x,2012-02-21,2012,2,52,airtemp_max,-5.729,n,-5.729,NA
NWT,c1,cr23x,2012-02-22,2012,2,53,airtemp_max,1.784,n,1.784,NA
NWT,c1,cr23x,2012-02-23,2012,2,54,airtemp_max,-3.579,n,-3.579,NA
NWT,c1,cr23x,2012-02-24,2012,2,55,airtemp_max,-4.436,n,-4.436,NA
NWT,c1,cr23x,2012-02-25,2012,2,56,airtemp_max,7.64,n,7.64,NA
NWT,c1,cr23x,2012-02-26,2012,2,57,airtemp_max,-3.578,n,-3.578,NA
NWT,c1,cr23x,2012-02-27,2012,2,58,airtemp_max,NA,n,NA,NA
NWT,c1,cr23x,2012-02-28,2012,2,59,airtemp_max,-2.717,n,-2.717,NA
NWT,c1,cr23x,2012-02-29,2012,2,60,airtemp_max,-0.016,n,-0.016,NA
NWT,c1,cr23x,2012-03-01,2012,3,61,airtemp_max,-0.883,n,-0.883,NA
NWT,c1,cr23x,2012-03-02,2012,3,62,airtemp_max,-4.253,n,-4.253,NA
NWT,c1,cr23x,2012-03-03,2012,3,63,airtemp_max,-7.52,n,-7.52,NA
NWT,c1,cr23x,2012-03-04,2012,3,64,airtemp_max,4.141,n,4.141,NA
NWT,c1,cr23x,2012-03-05,2012,3,65,airtemp_max,8.2,n,8.2,NA
NWT,c1,cr23x,2012-03-06,2012,3,66,airtemp_max,12.43,n,12.43,NA
NWT,c1,cr23x,2012-03-07,2012,3,67,airtemp_max,4.868,n,4.868,NA
NWT,c1,cr23x,2012-03-08,2012,3,68,airtemp_max,5.653,n,5.653,NA
NWT,c1,cr23x,2012-03-09,2012,3,69,airtemp_max,11.24,n,11.24,NA
NWT,c1,cr23x,2012-03-10,2012,3,70,airtemp_max,14.09,n,14.09,NA
NWT,c1,cr23x,2012-03-11,2012,3,71,airtemp_max,6.022,n,6.022,NA
NWT,c1,cr23x,2012-03-12,2012,3,72,airtemp_max,10.12,n,10.12,NA
NWT,c1,cr23x,2012-03-13,2012,3,73,airtemp_max,11.47,n,11.47,NA
NWT,c1,cr23x,2012-03-14,2012,3,74,airtemp_max,12.6,n,12.6,NA
NWT,c1,cr23x,2012-03-15,2012,3,75,airtemp_max,13.33,n,13.33,NA
NWT,c1,cr23x,2012-03-16,2012,3,76,airtemp_max,13.1,n,13.1,NA
NWT,c1,cr23x,2012-03-17,2012,3,77,airtemp_max,16.07,n,16.07,NA
NWT,c1,cr23x,2012-03-18,2012,3,78,airtemp_max,11.08,n,11.08,NA
NWT,c1,cr23x,2012-03-19,2012,3,79,airtemp_max,-0.631,n,-0.631,NA
NWT,c1,cr23x,2012-03-20,2012,3,80,airtemp_max,3.937,n,3.937,NA
NWT,c1,cr23x,2012-03-21,2012,3,81,airtemp_max,10.81,n,10.81,NA
NWT,c1,cr23x,2012-03-22,2012,3,82,airtemp_max,13.62,n,13.62,NA
NWT,c1,cr23x,2012-03-23,2012,3,83,airtemp_max,NA,n,NA,NA
NWT,c1,cr23x,2012-03-24,2012,3,84,airtemp_max,15.11,n,15.11,NA
NWT,c1,cr23x,2012-03-25,2012,3,85,airtemp_max,17.4,n,17.4,NA
NWT,c1,cr23x,2012-03-26,2012,3,86,airtemp_max,14.92,n,14.92,NA
NWT,c1,cr23x,2012-03-27,2012,3,87,airtemp_max,11.34,n,11.34,NA
NWT,c1,cr23x,2012-03-28,2012,3,88,airtemp_max,13.89,n,13.89,NA
NWT,c1,cr23x,2012-03-29,2012,3,89,airtemp_max,12.47,n,12.47,NA
NWT,c1,cr23x,2012-03-30,2012,3,90,airtemp_max,13.56,n,13.56,NA
NWT,c1,cr23x,2012-03-31,2012,3,91,airtemp_max,17.79,n,17.79,NA
NWT,c1,cr23x,2012-04-01,2012,4,92,airtemp_max,18.88,n,18.88,NA
NWT,c1,cr23x,2012-04-02,2012,4,93,airtemp_max,3.075,n,3.075,NA
NWT,c1,cr23x,2012-04-03,2012,4,94,airtemp_max,0.766,n,0.766,NA
NWT,c1,cr23x,2012-04-04,2012,4,95,airtemp_max,13.46,n,13.46,NA
NWT,c1,cr23x,2012-04-05,2012,4,96,airtemp_max,13.46,n,13.46,NA
NWT,c1,cr23x,2012-04-06,2012,4,97,airtemp_max,12.3,n,12.3,NA
NWT,c1,cr23x,2012-04-07,2012,4,98,airtemp_max,7.77,n,7.77,NA
NWT,c1,cr23x,2012-04-08,2012,4,99,airtemp_max,13.06,n,13.06,NA
NWT,c1,cr23x,2012-04-09,2012,4,100,airtemp_max,15.18,n,15.18,NA
NWT,c1,cr23x,2012-04-10,2012,4,101,airtemp_max,17.59,n,17.59,NA
NWT,c1,cr23x,2012-04-11,2012,4,102,airtemp_max,16.64,n,16.64,NA
NWT,c1,cr23x,2012-04-12,2012,4,103,airtemp_max,7.71,n,7.71,NA
NWT,c1,cr23x,2012-04-13,2012,4,104,airtemp_max,7.08,n,7.08,NA
NWT,c1,cr23x,2012-04-14,2012,4,105,airtemp_max,5.558,n,5.558,NA
NWT,c1,cr23x,2012-04-15,2012,4,106,airtemp_max,4.365,n,4.365,NA
NWT,c1,cr23x,2012-04-16,2012,4,107,airtemp_max,4.861,n,4.861,NA
NWT,c1,cr23x,2012-04-17,2012,4,108,airtemp_max,9.56,n,9.56,NA
NWT,c1,cr23x,2012-04-18,2012,4,109,airtemp_max,11.77,n,11.77,NA
NWT,c1,cr23x,2012-04-19,2012,4,110,airtemp_max,7.71,n,7.71,NA
NWT,c1,cr23x,2012-04-20,2012,4,111,airtemp_max,9.03,n,9.03,NA
NWT,c1,cr23x,2012-04-21,2012,4,112,airtemp_max,15.91,n,15.91,NA
NWT,c1,cr23x,2012-04-22,2012,4,113,airtemp_max,17.23,n,17.23,NA
NWT,c1,cr23x,2012-04-23,2012,4,114,airtemp_max,20.7,n,20.7,NA
NWT,c1,cr23x,2012-04-24,2012,4,115,airtemp_max,NA,n,NA,NA
NWT,c1,cr23x,2012-04-25,2012,4,116,airtemp_max,17,n,17,NA
NWT,c1,cr23x,2012-04-26,2012,4,117,airtemp_max,15.48,n,15.48,NA
NWT,c1,cr23x,2012-04-27,2012,4,118,airtemp_max,5.629,n,5.629,NA
NWT,c1,cr23x,2012-04-28,2012,4,119,airtemp_max,7.34,n,7.34,NA
NWT,c1,cr23x,2012-04-29,2012,4,120,airtemp_max,11.01,n,11.01,NA
NWT,c1,cr23x,2012-04-30,2012,4,121,airtemp_max,14.39,n,14.39,NA
NWT,c1,cr23x,2012-05-01,2012,5,122,airtemp_max,13.3,n,13.3,NA
NWT,c1,cr23x,2012-05-02,2012,5,123,airtemp_max,NA,n,NA,NA
NWT,c1,cr23x,2012-05-03,2012,5,124,airtemp_max,18.32,n,18.32,NA
NWT,c1,cr23x,2012-05-04,2012,5,125,airtemp_max,20.77,n,20.77,NA
NWT,c1,cr23x,2012-05-05,2012,5,126,airtemp_max,19.32,n,19.32,NA
NWT,c1,cr23x,2012-05-06,2012,5,127,airtemp_max,8.2,n,8.2,NA
NWT,c1,cr23x,2012-05-07,2012,5,128,airtemp_max,4.003,n,4.003,NA
NWT,c1,cr23x,2012-05-08,2012,5,129,airtemp_max,NA,n,NA,NA
NWT,c1,cr23x,2012-05-09,2012,5,130,airtemp_max,16.14,n,16.14,NA
NWT,c1,cr23x,2012-05-10,2012,5,131,airtemp_max,18.85,n,18.85,NA
NWT,c1,cr23x,2012-05-11,2012,5,132,airtemp_max,2.913,n,2.913,NA
NWT,c1,cr23x,2012-05-12,2012,5,133,airtemp_max,9.86,n,9.86,NA
NWT,c1,cr23x,2012-05-13,2012,5,134,airtemp_max,6.948,n,6.948,NA
NWT,c1,cr23x,2012-05-14,2012,5,135,airtemp_max,16.8,n,16.8,NA
NWT,c1,cr23x,2012-05-15,2012,5,136,airtemp_max,19.08,n,19.08,NA
NWT,c1,cr23x,2012-05-16,2012,5,137,airtemp_max,15.78,n,15.78,NA
NWT,c1,cr23x,2012-05-17,2012,5,138,airtemp_max,16.57,n,16.57,NA
NWT,c1,cr23x,2012-05-18,2012,5,139,airtemp_max,17.73,n,17.73,NA
NWT,c1,cr23x,2012-05-19,2012,5,140,airtemp_max,4.632,n,4.632,NA
NWT,c1,cr23x,2012-05-20,2012,5,141,airtemp_max,12.54,n,12.54,NA
NWT,c1,cr23x,2012-05-21,2012,5,142,airtemp_max,20.18,n,20.18,NA
NWT,c1,cr23x,2012-05-22,2012,5,143,airtemp_max,21.89,n,21.89,NA
NWT,c1,cr23x,2012-05-23,2012,5,144,airtemp_max,10.36,n,10.36,NA
NWT,c1,cr23x,2012-05-24,2012,5,145,airtemp_max,5.558,n,5.558,NA
NWT,c1,cr23x,2012-05-25,2012,5,146,airtemp_max,8.07,n,8.07,NA
NWT,c1,cr23x,2012-05-26,2012,5,147,airtemp_max,20.81,n,20.81,NA
NWT,c1,cr23x,2012-05-27,2012,5,148,airtemp_max,10.88,n,10.88,NA
NWT,c1,cr23x,2012-05-28,2012,5,149,airtemp_max,13.13,n,13.13,NA
NWT,c1,cr23x,2012-05-29,2012,5,150,airtemp_max,17.73,n,17.73,NA
NWT,c1,cr23x,2012-05-30,2012,5,151,airtemp_max,18.19,n,18.19,NA
NWT,c1,cr23x,2012-05-31,2012,5,152,airtemp_max,16.04,n,16.04,NA
NWT,c1,cr23x,2012-06-01,2012,6,153,airtemp_max,20.01,n,20.01,NA
NWT,c1,cr23x,2012-06-02,2012,6,154,airtemp_max,21.07,n,21.07,NA
NWT,c1,cr23x,2012-06-03,2012,6,155,airtemp_max,22.33,n,22.33,NA
NWT,c1,cr23x,2012-06-04,2012,6,156,airtemp_max,24.64,n,24.64,NA
NWT,c1,cr23x,2012-06-05,2012,6,157,airtemp_max,22.1,n,22.1,NA
NWT,c1,cr23x,2012-06-06,2012,6,158,airtemp_max,22.03,n,22.03,NA
NWT,c1,cr23x,2012-06-07,2012,6,159,airtemp_max,19.88,n,19.88,NA
NWT,c1,cr23x,2012-06-08,2012,6,160,airtemp_max,25.66,n,25.66,NA
NWT,c1,cr23x,2012-06-09,2012,6,161,airtemp_max,25.16,n,25.16,NA
NWT,c1,cr23x,2012-06-10,2012,6,162,airtemp_max,15.71,n,15.71,NA
NWT,c1,cr23x,2012-06-11,2012,6,163,airtemp_max,18.85,n,18.85,NA
NWT,c1,cr23x,2012-06-12,2012,6,164,airtemp_max,20.51,n,20.51,NA
NWT,c1,cr23x,2012-06-13,2012,6,165,airtemp_max,24.9,n,24.9,NA
NWT,c1,cr23x,2012-06-14,2012,6,166,airtemp_max,22.29,n,22.29,NA
NWT,c1,cr23x,2012-06-15,2012,6,167,airtemp_max,20.31,n,20.31,NA
NWT,c1,cr23x,2012-06-16,2012,6,168,airtemp_max,16.97,n,16.97,NA
NWT,c1,cr23x,2012-06-17,2012,6,169,airtemp_max,23.62,n,23.62,NA
NWT,c1,cr23x,2012-06-18,2012,6,170,airtemp_max,26.06,n,26.06,NA
NWT,c1,cr23x,2012-06-19,2012,6,171,airtemp_max,27.52,n,27.52,NA
NWT,c1,cr23x,2012-06-20,2012,6,172,airtemp_max,14.66,n,14.66,NA
NWT,c1,cr23x,2012-06-21,2012,6,173,airtemp_max,24.21,n,24.21,NA
NWT,c1,cr23x,2012-06-22,2012,6,174,airtemp_max,27.05,n,27.05,NA
NWT,c1,cr23x,2012-06-23,2012,6,175,airtemp_max,29.93,n,29.93,NA
NWT,c1,cr23x,2012-06-24,2012,6,176,airtemp_max,27.52,n,27.52,NA
NWT,c1,cr23x,2012-06-25,2012,6,177,airtemp_max,27.72,n,27.72,NA
NWT,c1,cr23x,2012-06-26,2012,6,178,airtemp_max,27.91,n,27.91,NA
NWT,c1,cr23x,2012-06-27,2012,6,179,airtemp_max,24.78,n,24.78,NA
NWT,c1,cr23x,2012-06-28,2012,6,180,airtemp_max,22.99,n,22.99,NA
NWT,c1,cr23x,2012-06-29,2012,6,181,airtemp_max,26.89,n,26.89,NA
NWT,c1,cr23x,2012-06-30,2012,6,182,airtemp_max,26.96,n,26.96,NA
NWT,c1,cr23x,2012-07-01,2012,7,183,airtemp_max,26.83,n,26.83,NA
NWT,c1,cr23x,2012-07-02,2012,7,184,airtemp_max,25.3,n,25.3,NA
NWT,c1,cr23x,2012-07-03,2012,7,185,airtemp_max,25.4,n,25.4,NA
NWT,c1,cr23x,2012-07-04,2012,7,186,airtemp_max,24.61,n,24.61,NA
NWT,c1,cr23x,2012-07-05,2012,7,187,airtemp_max,24.51,n,24.51,NA
NWT,c1,cr23x,2012-07-06,2012,7,188,airtemp_max,18.63,n,18.63,NA
NWT,c1,cr23x,2012-07-07,2012,7,189,airtemp_max,13.11,n,13.11,NA
NWT,c1,cr23x,2012-07-08,2012,7,190,airtemp_max,13.37,n,13.37,NA
NWT,c1,cr23x,2012-07-09,2012,7,191,airtemp_max,16.05,n,16.05,NA
NWT,c1,cr23x,2012-07-10,2012,7,192,airtemp_max,18.69,n,18.69,NA
NWT,c1,cr23x,2012-07-11,2012,7,193,airtemp_max,19.56,n,19.56,NA
NWT,c1,cr23x,2012-07-12,2012,7,194,airtemp_max,23.09,n,23.09,NA
NWT,c1,cr23x,2012-07-13,2012,7,195,airtemp_max,24.81,n,24.81,NA
NWT,c1,cr23x,2012-07-14,2012,7,196,airtemp_max,23.75,n,23.75,NA
NWT,c1,cr23x,2012-07-15,2012,7,197,airtemp_max,23.82,n,23.82,NA
NWT,c1,cr23x,2012-07-16,2012,7,198,airtemp_max,21.14,n,21.14,NA
NWT,c1,cr23x,2012-07-17,2012,7,199,airtemp_max,23.39,n,23.39,NA
NWT,c1,cr23x,2012-07-18,2012,7,200,airtemp_max,23.03,n,23.03,NA
NWT,c1,cr23x,2012-07-19,2012,7,201,airtemp_max,26.57,n,26.57,NA
NWT,c1,cr23x,2012-07-20,2012,7,202,airtemp_max,27.95,n,27.95,NA
NWT,c1,cr23x,2012-07-21,2012,7,203,airtemp_max,25.74,n,25.74,NA
NWT,c1,cr23x,2012-07-22,2012,7,204,airtemp_max,21.7,n,21.7,NA
NWT,c1,cr23x,2012-07-23,2012,7,205,airtemp_max,24.35,n,24.35,NA
NWT,c1,cr23x,2012-07-24,2012,7,206,airtemp_max,22.3,n,22.3,NA
NWT,c1,cr23x,2012-07-25,2012,7,207,airtemp_max,21.61,n,21.61,NA
NWT,c1,cr23x,2012-07-26,2012,7,208,airtemp_max,23.22,n,23.22,NA
NWT,c1,cr23x,2012-07-27,2012,7,209,airtemp_max,20.74,n,20.74,NA
NWT,c1,cr23x,2012-07-28,2012,7,210,airtemp_max,22.27,n,22.27,NA
NWT,c1,cr23x,2012-07-29,2012,7,211,airtemp_max,20.45,n,20.45,NA
NWT,c1,cr23x,2012-07-30,2012,7,212,airtemp_max,18.83,n,18.83,NA
NWT,c1,cr23x,2012-07-31,2012,7,213,airtemp_max,23.56,n,23.56,NA
NWT,c1,cr23x,2012-08-01,2012,8,214,airtemp_max,24.45,n,24.45,NA
NWT,c1,cr23x,2012-08-02,2012,8,215,airtemp_max,24.45,n,24.45,NA
NWT,c1,cr23x,2012-08-03,2012,8,216,airtemp_max,22.66,n,22.66,NA
NWT,c1,cr23x,2012-08-04,2012,8,217,airtemp_max,19.88,n,19.88,NA
NWT,c1,cr23x,2012-08-05,2012,8,218,airtemp_max,26.06,n,26.06,NA
NWT,c1,cr23x,2012-08-06,2012,8,219,airtemp_max,25.27,n,25.27,NA
NWT,c1,cr23x,2012-08-07,2012,8,220,airtemp_max,23.16,n,23.16,NA
NWT,c1,cr23x,2012-08-08,2012,8,221,airtemp_max,25.3,n,25.3,NA
NWT,c1,cr23x,2012-08-09,2012,8,222,airtemp_max,25.3,n,25.3,NA
NWT,c1,cr23x,2012-08-10,2012,8,223,airtemp_max,23.16,n,23.16,NA
NWT,c1,cr23x,2012-08-11,2012,8,224,airtemp_max,21.64,n,21.64,NA
NWT,c1,cr23x,2012-08-12,2012,8,225,airtemp_max,20.08,n,20.08,NA
NWT,c1,cr23x,2012-08-13,2012,8,226,airtemp_max,16.97,n,16.97,NA
NWT,c1,cr23x,2012-08-14,2012,8,227,airtemp_max,24.71,n,24.71,NA
NWT,c1,cr23x,2012-08-15,2012,8,228,airtemp_max,22.79,n,22.79,NA
NWT,c1,cr23x,2012-08-16,2012,8,229,airtemp_max,20.31,n,20.31,NA
NWT,c1,cr23x,2012-08-17,2012,8,230,airtemp_max,23.72,n,23.72,NA
NWT,c1,cr23x,2012-08-18,2012,8,231,airtemp_max,18.75,n,18.75,NA
NWT,c1,cr23x,2012-08-19,2012,8,232,airtemp_max,21.96,n,21.96,NA
NWT,c1,cr23x,2012-08-20,2012,8,233,airtemp_max,17.34,n,17.34,NA
NWT,c1,cr23x,2012-08-21,2012,8,234,airtemp_max,21.9,n,21.9,NA
NWT,c1,cr23x,2012-08-22,2012,8,235,airtemp_max,20.41,n,20.41,NA
NWT,c1,cr23x,2012-08-23,2012,8,236,airtemp_max,16.25,n,16.25,NA
NWT,c1,cr23x,2012-08-24,2012,8,237,airtemp_max,18.07,n,18.07,NA
NWT,c1,cr23x,2012-08-25,2012,8,238,airtemp_max,21.04,n,21.04,NA
NWT,c1,cr23x,2012-08-26,2012,8,239,airtemp_max,24.97,n,24.97,NA
NWT,c1,cr23x,2012-08-27,2012,8,240,airtemp_max,24.08,n,24.08,NA
NWT,c1,cr23x,2012-08-28,2012,8,241,airtemp_max,23.23,n,23.23,NA
NWT,c1,cr23x,2012-08-29,2012,8,242,airtemp_max,27.02,n,27.02,NA
NWT,c1,cr23x,2012-08-30,2012,8,243,airtemp_max,24.09,n,24.09,NA
NWT,c1,cr23x,2012-08-31,2012,8,244,airtemp_max,22.07,n,22.07,NA
NWT,c1,cr23x,2012-09-01,2012,9,245,airtemp_max,22.49,n,22.49,NA
NWT,c1,cr23x,2012-09-02,2012,9,246,airtemp_max,21.6,n,21.6,NA
NWT,c1,cr23x,2012-09-03,2012,9,247,airtemp_max,20.41,n,20.41,NA
NWT,c1,cr23x,2012-09-04,2012,9,248,airtemp_max,22.23,n,22.23,NA
NWT,c1,cr23x,2012-09-05,2012,9,249,airtemp_max,22.19,n,22.19,NA
NWT,c1,cr23x,2012-09-06,2012,9,250,airtemp_max,23.51,n,23.51,NA
NWT,c1,cr23x,2012-09-07,2012,9,251,airtemp_max,10.72,n,10.72,NA
NWT,c1,cr23x,2012-09-08,2012,9,252,airtemp_max,20.01,n,20.01,NA
NWT,c1,cr23x,2012-09-09,2012,9,253,airtemp_max,23.61,n,23.61,NA
NWT,c1,cr23x,2012-09-10,2012,9,254,airtemp_max,23.41,n,23.41,NA
NWT,c1,cr23x,2012-09-11,2012,9,255,airtemp_max,NA,n,NA,NA
NWT,c1,cr23x,2012-09-12,2012,9,256,airtemp_max,7.35,n,7.35,NA
NWT,c1,cr23x,2012-09-13,2012,9,257,airtemp_max,15.32,n,15.32,NA
NWT,c1,cr23x,2012-09-14,2012,9,258,airtemp_max,18.95,n,18.95,NA
NWT,c1,cr23x,2012-09-15,2012,9,259,airtemp_max,21.66,n,21.66,NA
NWT,c1,cr23x,2012-09-16,2012,9,260,airtemp_max,20.83,n,20.83,NA
NWT,c1,cr23x,2012-09-17,2012,9,261,airtemp_max,29.35,n,NA,comparative deviance
NWT,c1,cr23x,2012-09-18,2012,9,262,airtemp_max,30.01,n,NA,comparative deviance
NWT,c1,cr23x,2012-09-19,2012,9,263,airtemp_max,21.07,n,21.07,NA
NWT,c1,cr23x,2012-09-20,2012,9,264,airtemp_max,20.17,n,20.17,NA
NWT,c1,cr23x,2012-09-21,2012,9,265,airtemp_max,19.54,n,19.54,NA
NWT,c1,cr23x,2012-09-22,2012,9,266,airtemp_max,20.7,n,20.7,NA
NWT,c1,cr23x,2012-09-23,2012,9,267,airtemp_max,21.3,n,21.3,NA
NWT,c1,cr23x,2012-09-24,2012,9,268,airtemp_max,14.23,n,14.23,NA
NWT,c1,cr23x,2012-09-25,2012,9,269,airtemp_max,11.02,n,11.02,NA
NWT,c1,cr23x,2012-09-26,2012,9,270,airtemp_max,6.65,n,6.65,NA
NWT,c1,cr23x,2012-09-27,2012,9,271,airtemp_max,11.58,n,11.58,NA
NWT,c1,cr23x,2012-09-28,2012,9,272,airtemp_max,11.28,n,11.28,NA
NWT,c1,cr23x,2012-09-29,2012,9,273,airtemp_max,17.96,n,17.96,NA
NWT,c1,cr23x,2012-09-30,2012,9,274,airtemp_max,16.24,n,16.24,NA
NWT,c1,cr23x,2012-10-01,2012,10,275,airtemp_max,14.16,n,14.16,NA
NWT,c1,cr23x,2012-10-02,2012,10,276,airtemp_max,18.55,n,18.55,NA
NWT,c1,cr23x,2012-10-03,2012,10,277,airtemp_max,17.2,n,17.2,NA
NWT,c1,cr23x,2012-10-04,2012,10,278,airtemp_max,9.5,n,9.5,NA
NWT,c1,cr23x,2012-10-05,2012,10,279,airtemp_max,7.24,n,7.24,NA
NWT,c1,cr23x,2012-10-06,2012,10,280,airtemp_max,-1.573,n,-1.573,NA
NWT,c1,cr23x,2012-10-07,2012,10,281,airtemp_max,7.34,n,7.34,NA
NWT,c1,cr23x,2012-10-08,2012,10,282,airtemp_max,12.56,n,12.56,NA
NWT,c1,cr23x,2012-10-09,2012,10,283,airtemp_max,13.66,n,13.66,NA
NWT,c1,cr23x,2012-10-10,2012,10,284,airtemp_max,16.11,n,16.11,NA
NWT,c1,cr23x,2012-10-11,2012,10,285,airtemp_max,16.04,n,16.04,NA
NWT,c1,cr23x,2012-10-12,2012,10,286,airtemp_max,15.25,n,15.25,NA
NWT,c1,cr23x,2012-10-13,2012,10,287,airtemp_max,8.17,n,8.17,NA
NWT,c1,cr23x,2012-10-14,2012,10,288,airtemp_max,9.56,n,9.56,NA
NWT,c1,cr23x,2012-10-15,2012,10,289,airtemp_max,14.39,n,14.39,NA
NWT,c1,cr23x,2012-10-16,2012,10,290,airtemp_max,11.58,n,11.58,NA
NWT,c1,cr23x,2012-10-17,2012,10,291,airtemp_max,0.639,n,0.639,NA
NWT,c1,cr23x,2012-10-18,2012,10,292,airtemp_max,6.65,n,6.65,NA
NWT,c1,cr23x,2012-10-19,2012,10,293,airtemp_max,12.07,n,12.07,NA
NWT,c1,cr23x,2012-10-20,2012,10,294,airtemp_max,16.6,n,16.6,NA
NWT,c1,cr23x,2012-10-21,2012,10,295,airtemp_max,17.36,n,17.36,NA
NWT,c1,cr23x,2012-10-22,2012,10,296,airtemp_max,15.57,n,15.57,NA
NWT,c1,cr23x,2012-10-23,2012,10,297,airtemp_max,14.12,n,14.12,NA
NWT,c1,cr23x,2012-10-24,2012,10,298,airtemp_max,7.54,n,7.54,NA
NWT,c1,cr23x,2012-10-25,2012,10,299,airtemp_max,-0.397,n,-0.397,NA
NWT,c1,cr23x,2012-10-26,2012,10,300,airtemp_max,-0.001,n,-0.001,NA
NWT,c1,cr23x,2012-10-27,2012,10,301,airtemp_max,-1.35,n,-1.35,NA
NWT,c1,cr23x,2012-10-28,2012,10,302,airtemp_max,6.452,n,6.452,NA
NWT,c1,cr23x,2012-10-29,2012,10,303,airtemp_max,11.75,n,11.75,NA
NWT,c1,cr23x,2012-10-30,2012,10,304,airtemp_max,12.04,n,12.04,NA
NWT,c1,cr23x,2012-10-31,2012,10,305,airtemp_max,15.28,n,15.28,NA
NWT,c1,cr23x,2012-11-01,2012,11,306,airtemp_max,11.02,n,11.02,NA
NWT,c1,cr23x,2012-11-02,2012,11,307,airtemp_max,8.3,n,8.3,NA
NWT,c1,cr23x,2012-11-03,2012,11,308,airtemp_max,7.88,n,7.88,NA
NWT,c1,cr23x,2012-11-04,2012,11,309,airtemp_max,6.154,n,6.154,NA
NWT,c1,cr23x,2012-11-05,2012,11,310,airtemp_max,7.97,n,7.97,NA
NWT,c1,cr23x,2012-11-06,2012,11,311,airtemp_max,12.57,n,12.57,NA
NWT,c1,cr23x,2012-11-07,2012,11,312,airtemp_max,14.78,n,14.78,NA
NWT,c1,cr23x,2012-11-08,2012,11,313,airtemp_max,11.87,n,11.87,NA
NWT,c1,cr23x,2012-11-09,2012,11,314,airtemp_max,11.57,n,11.57,NA
NWT,c1,cr23x,2012-11-10,2012,11,315,airtemp_max,1.523,n,1.523,NA
NWT,c1,cr23x,2012-11-11,2012,11,316,airtemp_max,-9.92,n,-9.92,NA
NWT,c1,cr23x,2012-11-12,2012,11,317,airtemp_max,1.731,n,1.731,NA
NWT,c1,cr23x,2012-11-13,2012,11,318,airtemp_max,1.059,n,1.059,NA
NWT,c1,cr23x,2012-11-14,2012,11,319,airtemp_max,4.829,n,4.829,NA
NWT,c1,cr23x,2012-11-15,2012,11,320,airtemp_max,4.465,n,4.465,NA
NWT,c1,cr23x,2012-11-16,2012,11,321,airtemp_max,8.63,n,8.63,NA
NWT,c1,cr23x,2012-11-17,2012,11,322,airtemp_max,7.08,n,7.08,NA
NWT,c1,cr23x,2012-11-18,2012,11,323,airtemp_max,5.591,n,5.591,NA
NWT,c1,cr23x,2012-11-19,2012,11,324,airtemp_max,6.154,n,6.154,NA
NWT,c1,cr23x,2012-11-20,2012,11,325,airtemp_max,11.24,n,11.24,NA
NWT,c1,cr23x,2012-11-21,2012,11,326,airtemp_max,NA,n,NA,NA
NWT,c1,cr23x,2012-11-22,2012,11,327,airtemp_max,6.153,n,6.153,NA
NWT,c1,cr23x,2012-11-23,2012,11,328,airtemp_max,7.47,n,7.47,NA
NWT,c1,cr23x,2012-11-24,2012,11,329,airtemp_max,6.551,n,6.551,NA
NWT,c1,cr23x,2012-11-25,2012,11,330,airtemp_max,14.96,n,14.96,NA
NWT,c1,cr23x,2012-11-26,2012,11,331,airtemp_max,9.94,n,9.94,NA
NWT,c1,cr23x,2012-11-27,2012,11,332,airtemp_max,4.465,n,4.465,NA
NWT,c1,cr23x,2012-11-28,2012,11,333,airtemp_max,5.027,n,5.027,NA
NWT,c1,cr23x,2012-11-29,2012,11,334,airtemp_max,7.77,n,7.77,NA
NWT,c1,cr23x,2012-11-30,2012,11,335,airtemp_max,25.71,n,NA,comparative deviance
NWT,c1,cr23x,2012-12-01,2012,12,336,airtemp_max,6.52,n,6.52,NA
NWT,c1,cr23x,2012-12-02,2012,12,337,airtemp_max,11.25,n,11.25,NA
NWT,c1,cr23x,2012-12-03,2012,12,338,airtemp_max,4.01,n,4.01,NA
NWT,c1,cr23x,2012-12-04,2012,12,339,airtemp_max,13.8,n,NA,"high value, comparative deviance"
NWT,c1,cr23x,2012-12-05,2012,12,340,airtemp_max,NA,n,NA,NA
NWT,c1,cr23x,2012-12-06,2012,12,341,airtemp_max,2.785,n,2.785,NA
NWT,c1,cr23x,2012-12-07,2012,12,342,airtemp_max,0.463,n,0.463,NA
NWT,c1,cr23x,2012-12-08,2012,12,343,airtemp_max,-5.69,n,-5.69,NA
NWT,c1,cr23x,2012-12-09,2012,12,344,airtemp_max,-11.27,n,-11.27,NA
NWT,c1,cr23x,2012-12-10,2012,12,345,airtemp_max,-9.61,n,-9.61,NA
NWT,c1,cr23x,2012-12-11,2012,12,346,airtemp_max,-7.3,n,-7.3,NA
NWT,c1,cr23x,2012-12-12,2012,12,347,airtemp_max,8.09,n,8.09,NA
NWT,c1,cr23x,2012-12-13,2012,12,348,airtemp_max,4.666,n,4.666,NA
NWT,c1,cr23x,2012-12-14,2012,12,349,airtemp_max,2.515,n,2.515,NA
