"","LTER_site","local_site","date","yr","mon","day","ppt_tot","source"
"6838","NWT","sdl",2000-04-19,2000,4,19,28.86,"NSF proposal data"
"6839","NWT","sdl",2000-04-20,2000,4,20,22.62,"NSF proposal data"
"6840","NWT","sdl",2000-04-21,2000,4,21,0,"NSF proposal data"
"6841","NWT","sdl",2000-04-22,2000,4,22,5.07,"NSF proposal data"
"6842","NWT","sdl",2000-04-23,2000,4,23,1.56,"NSF proposal data"
"6843","NWT","sdl",2000-04-24,2000,4,24,1.95,"NSF proposal data"
"6844","NWT","sdl",2000-04-25,2000,4,25,0,"NSF proposal data"
"6845","NWT","sdl",2000-04-26,2000,4,26,0,"NSF proposal data"
"6846","NWT","sdl",2000-04-27,2000,4,27,0,"NSF proposal data"
"6847","NWT","sdl",2000-04-28,2000,4,28,0,"NSF proposal data"
"6848","NWT","sdl",2000-04-29,2000,4,29,0.78,"NSF proposal data"
"6849","NWT","sdl",2000-04-30,2000,4,30,1.56,"NSF proposal data"
"6850","NWT","sdl",2000-05-01,2000,5,1,0,"NSF proposal data"
"6851","NWT","sdl",2000-05-02,2000,5,2,0,"NSF proposal data"
"6852","NWT","sdl",2000-05-03,2000,5,3,0,"NSF proposal data"
"6853","NWT","sdl",2000-05-04,2000,5,4,0,"NSF proposal data"
"6854","NWT","sdl",2000-05-05,2000,5,5,0,"NSF proposal data"
"6855","NWT","sdl",2000-05-06,2000,5,6,0,"NSF proposal data"
"6856","NWT","sdl",2000-05-07,2000,5,7,0.78,"NSF proposal data"
"6857","NWT","sdl",2000-05-08,2000,5,8,5.85,"NSF proposal data"
"6858","NWT","sdl",2000-05-09,2000,5,9,2.34,"NSF proposal data"
"6859","NWT","sdl",2000-05-10,2000,5,10,0.39,"NSF proposal data"
"6860","NWT","sdl",2000-05-11,2000,5,11,1.95,"NSF proposal data"
"6861","NWT","sdl",2000-05-12,2000,5,12,5.85,"NSF proposal data"
"6862","NWT","sdl",2000-05-13,2000,5,13,0,"NSF proposal data"
"6863","NWT","sdl",2000-05-14,2000,5,14,0,"NSF proposal data"
"6864","NWT","sdl",2000-05-15,2000,5,15,0,"NSF proposal data"
"6865","NWT","sdl",2000-05-16,2000,5,16,0,"NSF proposal data"
"6866","NWT","sdl",2000-05-17,2000,5,17,22.62,"NSF proposal data"
"6867","NWT","sdl",2000-05-18,2000,5,18,12.87,"NSF proposal data"
"6868","NWT","sdl",2000-05-19,2000,5,19,0,"NSF proposal data"
"6869","NWT","sdl",2000-05-20,2000,5,20,0.39,"NSF proposal data"
"6870","NWT","sdl",2000-05-21,2000,5,21,0,"NSF proposal data"
"6871","NWT","sdl",2000-05-22,2000,5,22,0,"NSF proposal data"
"6872","NWT","sdl",2000-05-23,2000,5,23,0,"NSF proposal data"
"6873","NWT","sdl",2000-05-24,2000,5,24,2.73,"NSF proposal data"
"6874","NWT","sdl",2000-05-25,2000,5,25,2.73,"NSF proposal data"
"6875","NWT","sdl",2000-05-26,2000,5,26,2.34,"NSF proposal data"
"6876","NWT","sdl",2000-05-27,2000,5,27,0,"NSF proposal data"
"6877","NWT","sdl",2000-05-28,2000,5,28,0,"NSF proposal data"
"6878","NWT","sdl",2000-05-29,2000,5,29,0,"NSF proposal data"
"6879","NWT","sdl",2000-05-30,2000,5,30,0,"NSF proposal data"
"6880","NWT","sdl",2000-05-31,2000,5,31,0,"NSF proposal data"
"6881","NWT","sdl",2000-06-01,2000,6,1,0,"NSF proposal data"
"6882","NWT","sdl",2000-06-02,2000,6,2,0,"NSF proposal data"
"6883","NWT","sdl",2000-06-03,2000,6,3,0,"NSF proposal data"
"6884","NWT","sdl",2000-06-04,2000,6,4,0,"NSF proposal data"
"6885","NWT","sdl",2000-06-05,2000,6,5,0,"NSF proposal data"
"6886","NWT","sdl",2000-06-06,2000,6,6,0,"NSF proposal data"
"6887","NWT","sdl",2000-06-07,2000,6,7,0,"NSF proposal data"
"6888","NWT","sdl",2000-06-08,2000,6,8,0,"NSF proposal data"
"6889","NWT","sdl",2000-06-09,2000,6,9,0,"NSF proposal data"
"6890","NWT","sdl",2000-06-10,2000,6,10,0,"NSF proposal data"
"6891","NWT","sdl",2000-06-11,2000,6,11,0,"NSF proposal data"
"6892","NWT","sdl",2000-06-12,2000,6,12,0,"NSF proposal data"
"6893","NWT","sdl",2000-06-13,2000,6,13,1,"NSF proposal data"
"6894","NWT","sdl",2000-06-14,2000,6,14,0,"NSF proposal data"
"6895","NWT","sdl",2000-06-15,2000,6,15,0,"NSF proposal data"
"6896","NWT","sdl",2000-06-16,2000,6,16,1,"NSF proposal data"
"6897","NWT","sdl",2000-06-17,2000,6,17,5,"NSF proposal data"
"6898","NWT","sdl",2000-06-18,2000,6,18,0,"NSF proposal data"
"6899","NWT","sdl",2000-06-19,2000,6,19,6,"NSF proposal data"
"6900","NWT","sdl",2000-06-20,2000,6,20,4,"NSF proposal data"
"6901","NWT","sdl",2000-06-21,2000,6,21,0,"NSF proposal data"
"6902","NWT","sdl",2000-06-22,2000,6,22,0,"NSF proposal data"
"6903","NWT","sdl",2000-06-23,2000,6,23,0,"NSF proposal data"
"6904","NWT","sdl",2000-06-24,2000,6,24,0,"NSF proposal data"
"6905","NWT","sdl",2000-06-25,2000,6,25,3,"NSF proposal data"
"6906","NWT","sdl",2000-06-26,2000,6,26,8,"NSF proposal data"
"6907","NWT","sdl",2000-06-27,2000,6,27,0,"NSF proposal data"
"6908","NWT","sdl",2000-06-28,2000,6,28,0,"NSF proposal data"
"6909","NWT","sdl",2000-06-29,2000,6,29,0,"NSF proposal data"
"6910","NWT","sdl",2000-06-30,2000,6,30,0,"NSF proposal data"
"6911","NWT","sdl",2000-07-01,2000,7,1,0,"NSF proposal data"
"6912","NWT","sdl",2000-07-02,2000,7,2,0,"NSF proposal data"
"6913","NWT","sdl",2000-07-03,2000,7,3,0,"NSF proposal data"
"6914","NWT","sdl",2000-07-04,2000,7,4,0,"NSF proposal data"
"6915","NWT","sdl",2000-07-05,2000,7,5,0,"NSF proposal data"
"6916","NWT","sdl",2000-07-06,2000,7,6,0,"NSF proposal data"
"6917","NWT","sdl",2000-07-07,2000,7,7,0,"NSF proposal data"
"6918","NWT","sdl",2000-07-08,2000,7,8,0,"NSF proposal data"
"6919","NWT","sdl",2000-07-09,2000,7,9,8,"NSF proposal data"
"6920","NWT","sdl",2000-07-10,2000,7,10,0,"NSF proposal data"
"6921","NWT","sdl",2000-07-11,2000,7,11,0,"NSF proposal data"
"6922","NWT","sdl",2000-07-12,2000,7,12,0,"NSF proposal data"
"6923","NWT","sdl",2000-07-13,2000,7,13,12,"NSF proposal data"
"6924","NWT","sdl",2000-07-14,2000,7,14,0,"NSF proposal data"
"6925","NWT","sdl",2000-07-15,2000,7,15,0,"NSF proposal data"
"6926","NWT","sdl",2000-07-16,2000,7,16,10,"NSF proposal data"
"6927","NWT","sdl",2000-07-17,2000,7,17,11,"NSF proposal data"
"6928","NWT","sdl",2000-07-18,2000,7,18,0,"NSF proposal data"
"6929","NWT","sdl",2000-07-19,2000,7,19,0,"NSF proposal data"
"6930","NWT","sdl",2000-07-20,2000,7,20,0,"NSF proposal data"
"6931","NWT","sdl",2000-07-21,2000,7,21,0,"NSF proposal data"
"6932","NWT","sdl",2000-07-22,2000,7,22,0,"NSF proposal data"
"6933","NWT","sdl",2000-07-23,2000,7,23,0,"NSF proposal data"
"6934","NWT","sdl",2000-07-24,2000,7,24,1,"NSF proposal data"
"6935","NWT","sdl",2000-07-25,2000,7,25,0,"NSF proposal data"
"6936","NWT","sdl",2000-07-26,2000,7,26,4,"NSF proposal data"
"6937","NWT","sdl",2000-07-27,2000,7,27,0,"NSF proposal data"
"6938","NWT","sdl",2000-07-28,2000,7,28,2,"NSF proposal data"
"6939","NWT","sdl",2000-07-29,2000,7,29,0,"NSF proposal data"
"6940","NWT","sdl",2000-07-30,2000,7,30,0,"NSF proposal data"
"6941","NWT","sdl",2000-07-31,2000,7,31,0,"NSF proposal data"
"6942","NWT","sdl",2000-08-01,2000,8,1,0,"NSF proposal data"
"6943","NWT","sdl",2000-08-02,2000,8,2,1,"NSF proposal data"
"6944","NWT","sdl",2000-08-03,2000,8,3,0,"NSF proposal data"
"6945","NWT","sdl",2000-08-04,2000,8,4,1,"NSF proposal data"
"6946","NWT","sdl",2000-08-05,2000,8,5,1,"NSF proposal data"
"6947","NWT","sdl",2000-08-06,2000,8,6,0,"NSF proposal data"
"6948","NWT","sdl",2000-08-07,2000,8,7,0,"NSF proposal data"
"6949","NWT","sdl",2000-08-08,2000,8,8,0,"NSF proposal data"
"6950","NWT","sdl",2000-08-09,2000,8,9,0,"NSF proposal data"
"6951","NWT","sdl",2000-08-10,2000,8,10,0,"NSF proposal data"
"6952","NWT","sdl",2000-08-11,2000,8,11,0,"NSF proposal data"
"6953","NWT","sdl",2000-08-12,2000,8,12,3,"NSF proposal data"
"6954","NWT","sdl",2000-08-13,2000,8,13,0,"NSF proposal data"
"6955","NWT","sdl",2000-08-14,2000,8,14,0,"NSF proposal data"
"6956","NWT","sdl",2000-08-15,2000,8,15,3,"NSF proposal data"
"6957","NWT","sdl",2000-08-16,2000,8,16,9,"NSF proposal data"
"6958","NWT","sdl",2000-08-17,2000,8,17,18,"NSF proposal data"
"6959","NWT","sdl",2000-08-18,2000,8,18,3,"NSF proposal data"
"6960","NWT","sdl",2000-08-19,2000,8,19,0,"NSF proposal data"
"6961","NWT","sdl",2000-08-20,2000,8,20,2,"NSF proposal data"
"6962","NWT","sdl",2000-08-21,2000,8,21,1,"NSF proposal data"
"6963","NWT","sdl",2000-08-22,2000,8,22,1,"NSF proposal data"
"6964","NWT","sdl",2000-08-23,2000,8,23,0,"NSF proposal data"
"6965","NWT","sdl",2000-08-24,2000,8,24,0,"NSF proposal data"
"6966","NWT","sdl",2000-08-25,2000,8,25,1,"NSF proposal data"
"6967","NWT","sdl",2000-08-26,2000,8,26,3,"NSF proposal data"
"6968","NWT","sdl",2000-08-27,2000,8,27,0,"NSF proposal data"
"6969","NWT","sdl",2000-08-28,2000,8,28,21,"NSF proposal data"
"6970","NWT","sdl",2000-08-29,2000,8,29,9,"NSF proposal data"
"6971","NWT","sdl",2000-08-30,2000,8,30,6,"NSF proposal data"
"6972","NWT","sdl",2000-08-31,2000,8,31,1,"NSF proposal data"
"6973","NWT","sdl",2000-09-01,2000,9,1,0,"NSF proposal data"
"6974","NWT","sdl",2000-09-02,2000,9,2,0,"NSF proposal data"
"6975","NWT","sdl",2000-09-03,2000,9,3,0,"NSF proposal data"
"6976","NWT","sdl",2000-09-04,2000,9,4,0,"NSF proposal data"
"6977","NWT","sdl",2000-09-05,2000,9,5,1.56,"NSF proposal data"
"6978","NWT","sdl",2000-09-06,2000,9,6,0.78,"NSF proposal data"
"6979","NWT","sdl",2000-09-07,2000,9,7,0.78,"NSF proposal data"
"6980","NWT","sdl",2000-09-08,2000,9,8,3.51,"NSF proposal data"
"6981","NWT","sdl",2000-09-09,2000,9,9,0,"NSF proposal data"
"6982","NWT","sdl",2000-09-10,2000,9,10,0,"NSF proposal data"
"6983","NWT","sdl",2000-09-11,2000,9,11,0,"NSF proposal data"
"6984","NWT","sdl",2000-09-12,2000,9,12,0,"NSF proposal data"
"6985","NWT","sdl",2000-09-13,2000,9,13,0,"NSF proposal data"
"6986","NWT","sdl",2000-09-14,2000,9,14,0,"NSF proposal data"
"6987","NWT","sdl",2000-09-15,2000,9,15,0,"NSF proposal data"
"6988","NWT","sdl",2000-09-16,2000,9,16,0,"NSF proposal data"
"6989","NWT","sdl",2000-09-17,2000,9,17,0,"NSF proposal data"
"6990","NWT","sdl",2000-09-18,2000,9,18,0,"NSF proposal data"
"6991","NWT","sdl",2000-09-19,2000,9,19,1.95,"NSF proposal data"
"6992","NWT","sdl",2000-09-20,2000,9,20,3.12,"NSF proposal data"
"6993","NWT","sdl",2000-09-21,2000,9,21,5.46,"NSF proposal data"
"6994","NWT","sdl",2000-09-22,2000,9,22,0,"NSF proposal data"
"6995","NWT","sdl",2000-09-23,2000,9,23,4.68,"NSF proposal data"
"6996","NWT","sdl",2000-09-24,2000,9,24,1.56,"NSF proposal data"
"6997","NWT","sdl",2000-09-25,2000,9,25,0,"NSF proposal data"
"6998","NWT","sdl",2000-09-26,2000,9,26,0,"NSF proposal data"
"6999","NWT","sdl",2000-09-27,2000,9,27,0,"NSF proposal data"
"7000","NWT","sdl",2000-09-28,2000,9,28,0,"NSF proposal data"
"7001","NWT","sdl",2000-09-29,2000,9,29,1.56,"NSF proposal data"
"7002","NWT","sdl",2000-09-30,2000,9,30,0,"NSF proposal data"
"7003","NWT","sdl",2000-10-01,2000,10,1,0,"NSF proposal data"
"7004","NWT","sdl",2000-10-02,2000,10,2,0,"NSF proposal data"
"7005","NWT","sdl",2000-10-03,2000,10,3,0,"NSF proposal data"
"7006","NWT","sdl",2000-10-04,2000,10,4,0,"NSF proposal data"
"7007","NWT","sdl",2000-10-05,2000,10,5,0.39,"NSF proposal data"
"7008","NWT","sdl",2000-10-06,2000,10,6,0,"NSF proposal data"
"7009","NWT","sdl",2000-10-07,2000,10,7,0,"NSF proposal data"
"7010","NWT","sdl",2000-10-08,2000,10,8,0,"NSF proposal data"
"7011","NWT","sdl",2000-10-09,2000,10,9,0,"NSF proposal data"
"7012","NWT","sdl",2000-10-10,2000,10,10,0,"NSF proposal data"
"7013","NWT","sdl",2000-10-11,2000,10,11,0,"NSF proposal data"
"7014","NWT","sdl",2000-10-12,2000,10,12,0,"NSF proposal data"
"7015","NWT","sdl",2000-10-13,2000,10,13,0,"NSF proposal data"
"7016","NWT","sdl",2000-10-14,2000,10,14,0.39,"NSF proposal data"
"7017","NWT","sdl",2000-10-15,2000,10,15,0,"NSF proposal data"
"7018","NWT","sdl",2000-10-16,2000,10,16,0,"NSF proposal data"
"7019","NWT","sdl",2000-10-17,2000,10,17,0,"NSF proposal data"
"7020","NWT","sdl",2000-10-18,2000,10,18,0,"NSF proposal data"
"7021","NWT","sdl",2000-10-19,2000,10,19,0,"NSF proposal data"
"7022","NWT","sdl",2000-10-20,2000,10,20,0,"NSF proposal data"
"7023","NWT","sdl",2000-10-21,2000,10,21,0,"NSF proposal data"
"7024","NWT","sdl",2000-10-22,2000,10,22,1.56,"NSF proposal data"
"7025","NWT","sdl",2000-10-23,2000,10,23,0,"NSF proposal data"
"7026","NWT","sdl",2000-10-24,2000,10,24,0.39,"NSF proposal data"
"7027","NWT","sdl",2000-10-25,2000,10,25,0,"NSF proposal data"
"7028","NWT","sdl",2000-10-26,2000,10,26,0,"NSF proposal data"
"7029","NWT","sdl",2000-10-27,2000,10,27,0,"NSF proposal data"
"7030","NWT","sdl",2000-10-28,2000,10,28,0,"NSF proposal data"
"7031","NWT","sdl",2000-10-29,2000,10,29,0,"NSF proposal data"
"7032","NWT","sdl",2000-10-30,2000,10,30,0,"NSF proposal data"
"7033","NWT","sdl",2000-10-31,2000,10,31,16.77,"NSF proposal data"
"7034","NWT","sdl",2000-11-01,2000,11,1,11.7,"NSF proposal data"
"7035","NWT","sdl",2000-11-02,2000,11,2,0,"NSF proposal data"
"7036","NWT","sdl",2000-11-03,2000,11,3,0,"NSF proposal data"
"7037","NWT","sdl",2000-11-04,2000,11,4,0.78,"NSF proposal data"
"7038","NWT","sdl",2000-11-05,2000,11,5,6.24,"NSF proposal data"
"7039","NWT","sdl",2000-11-06,2000,11,6,1.56,"NSF proposal data"
"7040","NWT","sdl",2000-11-07,2000,11,7,0,"NSF proposal data"
"7041","NWT","sdl",2000-11-08,2000,11,8,0,"NSF proposal data"
"7042","NWT","sdl",2000-11-09,2000,11,9,0.78,"NSF proposal data"
"7043","NWT","sdl",2000-11-10,2000,11,10,0.39,"NSF proposal data"
"7044","NWT","sdl",2000-11-11,2000,11,11,1.17,"NSF proposal data"
"7045","NWT","sdl",2000-11-12,2000,11,12,2.34,"NSF proposal data"
"7046","NWT","sdl",2000-11-13,2000,11,13,2.73,"NSF proposal data"
"7047","NWT","sdl",2000-11-14,2000,11,14,0,"NSF proposal data"
"7048","NWT","sdl",2000-11-15,2000,11,15,4.68,"NSF proposal data"
"7049","NWT","sdl",2000-11-16,2000,11,16,3.51,"NSF proposal data"
"7050","NWT","sdl",2000-11-17,2000,11,17,1.17,"NSF proposal data"
"7051","NWT","sdl",2000-11-18,2000,11,18,2.34,"NSF proposal data"
"7052","NWT","sdl",2000-11-19,2000,11,19,7.02,"NSF proposal data"
"7053","NWT","sdl",2000-11-20,2000,11,20,2.34,"NSF proposal data"
"7054","NWT","sdl",2000-11-21,2000,11,21,0,"NSF proposal data"
"7055","NWT","sdl",2000-11-22,2000,11,22,0,"NSF proposal data"
"7056","NWT","sdl",2000-11-23,2000,11,23,0,"NSF proposal data"
"7057","NWT","sdl",2000-11-24,2000,11,24,0,"NSF proposal data"
"7058","NWT","sdl",2000-11-25,2000,11,25,0,"NSF proposal data"
"7059","NWT","sdl",2000-11-26,2000,11,26,4.68,"NSF proposal data"
"7060","NWT","sdl",2000-11-27,2000,11,27,5.07,"NSF proposal data"
"7061","NWT","sdl",2000-11-28,2000,11,28,6.63,"NSF proposal data"
"7062","NWT","sdl",2000-11-29,2000,11,29,4.29,"NSF proposal data"
"7063","NWT","sdl",2000-11-30,2000,11,30,1.56,"NSF proposal data"
"7064","NWT","sdl",2000-12-01,2000,12,1,0,"NSF proposal data"
"7065","NWT","sdl",2000-12-02,2000,12,2,0,"NSF proposal data"
"7066","NWT","sdl",2000-12-03,2000,12,3,0,"NSF proposal data"
"7067","NWT","sdl",2000-12-04,2000,12,4,0,"NSF proposal data"
"7068","NWT","sdl",2000-12-05,2000,12,5,2.34,"NSF proposal data"
"7069","NWT","sdl",2000-12-06,2000,12,6,13.65,"NSF proposal data"
"7070","NWT","sdl",2000-12-07,2000,12,7,0,"NSF proposal data"
"7071","NWT","sdl",2000-12-08,2000,12,8,3.12,"NSF proposal data"
"7072","NWT","sdl",2000-12-09,2000,12,9,12.87,"NSF proposal data"
"7073","NWT","sdl",2000-12-10,2000,12,10,15.21,"NSF proposal data"
"7074","NWT","sdl",2000-12-11,2000,12,11,2.34,"NSF proposal data"
"7075","NWT","sdl",2000-12-12,2000,12,12,12.09,"NSF proposal data"
"7076","NWT","sdl",2000-12-13,2000,12,13,6.24,"NSF proposal data"
"7077","NWT","sdl",2000-12-14,2000,12,14,13.65,"NSF proposal data"
"7078","NWT","sdl",2000-12-15,2000,12,15,2.73,"NSF proposal data"
"7079","NWT","sdl",2000-12-16,2000,12,16,4.68,"NSF proposal data"
"7080","NWT","sdl",2000-12-17,2000,12,17,3.51,"NSF proposal data"
"7081","NWT","sdl",2000-12-18,2000,12,18,1.17,"NSF proposal data"
"7082","NWT","sdl",2000-12-19,2000,12,19,8.58,"NSF proposal data"
"7083","NWT","sdl",2000-12-20,2000,12,20,8.97,"NSF proposal data"
"7084","NWT","sdl",2000-12-21,2000,12,21,7.41,"NSF proposal data"
"7085","NWT","sdl",2000-12-22,2000,12,22,3.9,"NSF proposal data"
"7086","NWT","sdl",2000-12-23,2000,12,23,1.56,"NSF proposal data"
"7087","NWT","sdl",2000-12-24,2000,12,24,3.9,"NSF proposal data"
"7088","NWT","sdl",2000-12-25,2000,12,25,1.17,"NSF proposal data"
"7089","NWT","sdl",2000-12-26,2000,12,26,1.17,"NSF proposal data"
"7090","NWT","sdl",2000-12-27,2000,12,27,0,"NSF proposal data"
"7091","NWT","sdl",2000-12-28,2000,12,28,0,"NSF proposal data"
"7092","NWT","sdl",2000-12-29,2000,12,29,0,"NSF proposal data"
"7093","NWT","sdl",2000-12-30,2000,12,30,0.78,"NSF proposal data"
"7094","NWT","sdl",2000-12-31,2000,12,31,1.95,"NSF proposal data"
"7095","NWT","sdl",2001-01-01,2001,1,1,9.36,"NSF proposal data"
"7096","NWT","sdl",2001-01-02,2001,1,2,31.59,"NSF proposal data"
"7097","NWT","sdl",2001-01-03,2001,1,3,1.56,"NSF proposal data"
"7098","NWT","sdl",2001-01-04,2001,1,4,0,"NSF proposal data"
"7099","NWT","sdl",2001-01-05,2001,1,5,0.78,"NSF proposal data"
"7100","NWT","sdl",2001-01-06,2001,1,6,0,"NSF proposal data"
"7101","NWT","sdl",2001-01-07,2001,1,7,0,"NSF proposal data"
"7102","NWT","sdl",2001-01-08,2001,1,8,0,"NSF proposal data"
"7103","NWT","sdl",2001-01-09,2001,1,9,0,"NSF proposal data"
"7104","NWT","sdl",2001-01-10,2001,1,10,0,"NSF proposal data"
"7105","NWT","sdl",2001-01-11,2001,1,11,0,"NSF proposal data"
"7106","NWT","sdl",2001-01-12,2001,1,12,0,"NSF proposal data"
"7107","NWT","sdl",2001-01-13,2001,1,13,6.63,"NSF proposal data"
"7108","NWT","sdl",2001-01-14,2001,1,14,10.53,"NSF proposal data"
"7109","NWT","sdl",2001-01-15,2001,1,15,2.34,"NSF proposal data"
"7110","NWT","sdl",2001-01-16,2001,1,16,0,"NSF proposal data"
"7111","NWT","sdl",2001-01-17,2001,1,17,0,"NSF proposal data"
"7112","NWT","sdl",2001-01-18,2001,1,18,0.39,"NSF proposal data"
"7113","NWT","sdl",2001-01-19,2001,1,19,0.39,"NSF proposal data"
"7114","NWT","sdl",2001-01-20,2001,1,20,2.73,"NSF proposal data"
"7115","NWT","sdl",2001-01-21,2001,1,21,0.78,"NSF proposal data"
"7116","NWT","sdl",2001-01-22,2001,1,22,0,"NSF proposal data"
"7117","NWT","sdl",2001-01-23,2001,1,23,0,"NSF proposal data"
"7118","NWT","sdl",2001-01-24,2001,1,24,0,"NSF proposal data"
"7119","NWT","sdl",2001-01-25,2001,1,25,3.9,"NSF proposal data"
"7120","NWT","sdl",2001-01-26,2001,1,26,3.9,"NSF proposal data"
"7121","NWT","sdl",2001-01-27,2001,1,27,0.39,"NSF proposal data"
"7122","NWT","sdl",2001-01-28,2001,1,28,1.56,"NSF proposal data"
"7123","NWT","sdl",2001-01-29,2001,1,29,8.97,"NSF proposal data"
"7124","NWT","sdl",2001-01-30,2001,1,30,8.97,"NSF proposal data"
"7125","NWT","sdl",2001-01-31,2001,1,31,1.56,"NSF proposal data"
"7126","NWT","sdl",2001-02-01,2001,2,1,5.07,"NSF proposal data"
"7127","NWT","sdl",2001-02-02,2001,2,2,8.97,"NSF proposal data"
"7128","NWT","sdl",2001-02-03,2001,2,3,7.02,"NSF proposal data"
"7129","NWT","sdl",2001-02-04,2001,2,4,4.29,"NSF proposal data"
"7130","NWT","sdl",2001-02-05,2001,2,5,3.12,"NSF proposal data"
"7131","NWT","sdl",2001-02-06,2001,2,6,1.17,"NSF proposal data"
"7132","NWT","sdl",2001-02-07,2001,2,7,0.78,"NSF proposal data"
"7133","NWT","sdl",2001-02-08,2001,2,8,0.78,"NSF proposal data"
"7134","NWT","sdl",2001-02-09,2001,2,9,1.17,"NSF proposal data"
"7135","NWT","sdl",2001-02-10,2001,2,10,0.39,"NSF proposal data"
"7136","NWT","sdl",2001-02-11,2001,2,11,1.56,"NSF proposal data"
"7137","NWT","sdl",2001-02-12,2001,2,12,0,"NSF proposal data"
"7138","NWT","sdl",2001-02-13,2001,2,13,0,"NSF proposal data"
"7139","NWT","sdl",2001-02-14,2001,2,14,5.46,"NSF proposal data"
"7140","NWT","sdl",2001-02-15,2001,2,15,5.07,"NSF proposal data"
"7141","NWT","sdl",2001-02-16,2001,2,16,1.95,"NSF proposal data"
"7142","NWT","sdl",2001-02-17,2001,2,17,0,"NSF proposal data"
"7143","NWT","sdl",2001-02-18,2001,2,18,0,"NSF proposal data"
"7144","NWT","sdl",2001-02-19,2001,2,19,1.56,"NSF proposal data"
"7145","NWT","sdl",2001-02-20,2001,2,20,0,"NSF proposal data"
"7146","NWT","sdl",2001-02-21,2001,2,21,0,"NSF proposal data"
"7147","NWT","sdl",2001-02-22,2001,2,22,5.07,"NSF proposal data"
"7148","NWT","sdl",2001-02-23,2001,2,23,0,"NSF proposal data"
"7149","NWT","sdl",2001-02-24,2001,2,24,3.12,"NSF proposal data"
"7150","NWT","sdl",2001-02-25,2001,2,25,8.97,"NSF proposal data"
"7151","NWT","sdl",2001-02-26,2001,2,26,1.17,"NSF proposal data"
"7152","NWT","sdl",2001-02-27,2001,2,27,3.51,"NSF proposal data"
"7153","NWT","sdl",2001-02-28,2001,2,28,3.12,"NSF proposal data"
"7154","NWT","sdl",2001-03-01,2001,3,1,7.02,"NSF proposal data"
"7155","NWT","sdl",2001-03-02,2001,3,2,0,"NSF proposal data"
"7156","NWT","sdl",2001-03-03,2001,3,3,0.39,"NSF proposal data"
"7157","NWT","sdl",2001-03-04,2001,3,4,0,"NSF proposal data"
"7158","NWT","sdl",2001-03-05,2001,3,5,2.73,"NSF proposal data"
"7159","NWT","sdl",2001-03-06,2001,3,6,1.95,"NSF proposal data"
"7160","NWT","sdl",2001-03-07,2001,3,7,2.34,"NSF proposal data"
"7161","NWT","sdl",2001-03-08,2001,3,8,0,"NSF proposal data"
"7162","NWT","sdl",2001-03-09,2001,3,9,0.39,"NSF proposal data"
"7163","NWT","sdl",2001-03-10,2001,3,10,2.34,"NSF proposal data"
"7164","NWT","sdl",2001-03-11,2001,3,11,5.07,"NSF proposal data"
"7165","NWT","sdl",2001-03-12,2001,3,12,19.89,"NSF proposal data"
"7166","NWT","sdl",2001-03-13,2001,3,13,9.36,"NSF proposal data"
"7167","NWT","sdl",2001-03-14,2001,3,14,1.17,"NSF proposal data"
"7168","NWT","sdl",2001-03-15,2001,3,15,21.84,"NSF proposal data"
"7169","NWT","sdl",2001-03-16,2001,3,16,8.58,"NSF proposal data"
"7170","NWT","sdl",2001-03-17,2001,3,17,1.95,"NSF proposal data"
"7171","NWT","sdl",2001-03-18,2001,3,18,6.63,"NSF proposal data"
"7172","NWT","sdl",2001-03-19,2001,3,19,5.85,"NSF proposal data"
"7173","NWT","sdl",2001-03-20,2001,3,20,8.19,"NSF proposal data"
"7174","NWT","sdl",2001-03-21,2001,3,21,1.17,"NSF proposal data"
"7175","NWT","sdl",2001-03-22,2001,3,22,3.9,"NSF proposal data"
"7176","NWT","sdl",2001-03-23,2001,3,23,1.17,"NSF proposal data"
"7177","NWT","sdl",2001-03-24,2001,3,24,0.39,"NSF proposal data"
"7178","NWT","sdl",2001-03-25,2001,3,25,5.07,"NSF proposal data"
"7179","NWT","sdl",2001-03-26,2001,3,26,1.95,"NSF proposal data"
"7180","NWT","sdl",2001-03-27,2001,3,27,2.34,"NSF proposal data"
"7181","NWT","sdl",2001-03-28,2001,3,28,14.82,"NSF proposal data"
"7182","NWT","sdl",2001-03-29,2001,3,29,11.31,"NSF proposal data"
"7183","NWT","sdl",2001-03-30,2001,3,30,2.34,"NSF proposal data"
"7184","NWT","sdl",2001-03-31,2001,3,31,3.12,"NSF proposal data"
"7185","NWT","sdl",2001-04-01,2001,4,1,6.63,"NSF proposal data"
"7186","NWT","sdl",2001-04-02,2001,4,2,0,"NSF proposal data"
"7187","NWT","sdl",2001-04-03,2001,4,3,0,"NSF proposal data"
"7188","NWT","sdl",2001-04-04,2001,4,4,0,"NSF proposal data"
"7189","NWT","sdl",2001-04-05,2001,4,5,0,"NSF proposal data"
"7190","NWT","sdl",2001-04-06,2001,4,6,10.92,"NSF proposal data"
