"","LTER_site","local_site","date","airtemp_max","tmax_source_cw","airtemp_min","tmin_source_cw","airtemp_mean"
"8680","NWT","sdl",2005-05-05,8,"NSF proposal data",-3,"NSF proposal data",2.5
"8681","NWT","sdl",2005-05-06,4,"NSF proposal data",-4,"NSF proposal data",0
"8682","NWT","sdl",2005-05-07,-3,"NSF proposal data",-7,"NSF proposal data",-5
"8683","NWT","sdl",2005-05-08,-2,"NSF proposal data",-5,"NSF proposal data",-3.5
"8684","NWT","sdl",2005-05-09,5,"NSF proposal data",-3,"NSF proposal data",1
"8685","NWT","sdl",2005-05-10,7,"NSF proposal data",0,"NSF proposal data",3.5
"8686","NWT","sdl",2005-05-11,0,"NSF proposal data",-8,"NSF proposal data",-4
"8687","NWT","sdl",2005-05-12,-3,"NSF proposal data",-9,"NSF proposal data",-6
"8688","NWT","sdl",2005-05-13,-1,"NSF proposal data",-6,"NSF proposal data",-3.5
"8689","NWT","sdl",2005-05-14,3,"NSF proposal data",-6,"NSF proposal data",-1.5
"8690","NWT","sdl",2005-05-15,6,"NSF proposal data",-3,"NSF proposal data",1.5
"8691","NWT","sdl",2005-05-16,8,"NSF proposal data",1,"NSF proposal data",4.5
"8692","NWT","sdl",2005-05-17,6,"NSF proposal data",-4,"NSF proposal data",1
"8693","NWT","sdl",2005-05-18,6,"NSF proposal data",-4,"NSF proposal data",1
"8694","NWT","sdl",2005-05-19,11,"NSF proposal data",2,"NSF proposal data",6.5
"8695","NWT","sdl",2005-05-20,13,"NSF proposal data",6,"NSF proposal data",9.5
"8696","NWT","sdl",2005-05-21,12,"NSF proposal data",4,"NSF proposal data",8
"8697","NWT","sdl",2005-05-22,12,"NSF proposal data",3,"NSF proposal data",7.5
"8698","NWT","sdl",2005-05-23,12,"NSF proposal data",5,"NSF proposal data",8.5
"8699","NWT","sdl",2005-05-24,12,"NSF proposal data",4,"NSF proposal data",8
"8700","NWT","sdl",2005-05-25,7,"NSF proposal data",-4,"NSF proposal data",1.5
"8701","NWT","sdl",2005-05-26,5,"NSF proposal data",-5,"NSF proposal data",0
"8702","NWT","sdl",2005-05-27,7,"NSF proposal data",-4,"NSF proposal data",1.5
"8703","NWT","sdl",2005-05-28,7,"NSF proposal data",-2,"NSF proposal data",2.5
"8704","NWT","sdl",2005-05-29,6,"NSF proposal data",-1,"NSF proposal data",2.5
"8705","NWT","sdl",2005-05-30,4,"NSF proposal data",-3,"NSF proposal data",0.5
"8706","NWT","sdl",2005-05-31,3,"NSF proposal data",-3,"NSF proposal data",0
"8707","NWT","sdl",2005-06-01,7,"NSF proposal data",0,"NSF proposal data",3.5
"8708","NWT","sdl",2005-06-02,4,"NSF proposal data",-2,"NSF proposal data",1
"8709","NWT","sdl",2005-06-03,3,"NSF proposal data",-5,"NSF proposal data",-1
"8710","NWT","sdl",2005-06-04,-2,"NSF proposal data",-5,"NSF proposal data",-3.5
"8711","NWT","sdl",2005-06-05,6,"NSF proposal data",-3,"NSF proposal data",1.5
"8712","NWT","sdl",2005-06-06,11,"NSF proposal data",2,"NSF proposal data",6.5
"8713","NWT","sdl",2005-06-07,8,"NSF proposal data",-1,"NSF proposal data",3.5
"8714","NWT","sdl",2005-06-08,8,"NSF proposal data",0,"NSF proposal data",4
"8715","NWT","sdl",2005-06-09,4,"NSF proposal data",-2,"NSF proposal data",1
"8716","NWT","sdl",2005-06-10,1,"NSF proposal data",-3,"NSF proposal data",-1
"8717","NWT","sdl",2005-06-11,4,"NSF proposal data",-4,"NSF proposal data",0
"8718","NWT","sdl",2005-06-12,0,"NSF proposal data",-5,"NSF proposal data",-2.5
"8719","NWT","sdl",2005-06-13,3,"NSF proposal data",-6,"NSF proposal data",-1.5
"8720","NWT","sdl",2005-06-14,8,"NSF proposal data",1,"NSF proposal data",4.5
"8721","NWT","sdl",2005-06-15,12,"NSF proposal data",3,"NSF proposal data",7.5
"8722","NWT","sdl",2005-06-16,12,"NSF proposal data",2,"NSF proposal data",7
"8723","NWT","sdl",2005-06-17,13,"NSF proposal data",4,"NSF proposal data",8.5
"8724","NWT","sdl",2005-06-18,15,"NSF proposal data",7,"NSF proposal data",11
"8725","NWT","sdl",2005-06-19,15,"NSF proposal data",7,"NSF proposal data",11
"8726","NWT","sdl",2005-06-20,15,"NSF proposal data",7,"NSF proposal data",11
"8727","NWT","sdl",2005-06-21,16,"NSF proposal data",5,"NSF proposal data",10.5
"8728","NWT","sdl",2005-06-22,15,"NSF proposal data",5,"NSF proposal data",10
"8729","NWT","sdl",2005-06-23,12,"NSF proposal data",5,"NSF proposal data",8.5
"8730","NWT","sdl",2005-06-24,12,"NSF proposal data",3,"NSF proposal data",7.5
"8731","NWT","sdl",2005-06-25,12,"NSF proposal data",3,"NSF proposal data",7.5
"8732","NWT","sdl",2005-06-26,10,"NSF proposal data",3,"NSF proposal data",6.5
"8733","NWT","sdl",2005-06-27,14,"NSF proposal data",3,"NSF proposal data",8.5
"8734","NWT","sdl",2005-06-28,14,"NSF proposal data",1,"NSF proposal data",7.5
"8735","NWT","sdl",2005-06-29,9,"NSF proposal data",1,"NSF proposal data",5
"8736","NWT","sdl",2005-06-30,12,"NSF proposal data",3,"NSF proposal data",7.5
"8737","NWT","sdl",2005-07-01,12,"NSF proposal data",5,"NSF proposal data",8.5
"8738","NWT","sdl",2005-07-02,14,"NSF proposal data",6,"NSF proposal data",10
"8739","NWT","sdl",2005-07-03,12,"NSF proposal data",1,"NSF proposal data",6.5
"8740","NWT","sdl",2005-07-04,12,"NSF proposal data",2,"NSF proposal data",7
"8741","NWT","sdl",2005-07-05,13,"NSF proposal data",5,"NSF proposal data",9
"8742","NWT","sdl",2005-07-06,15,"NSF proposal data",4,"NSF proposal data",9.5
"8743","NWT","sdl",2005-07-07,15,"NSF proposal data",7,"NSF proposal data",11
"8744","NWT","sdl",2005-07-08,16,"NSF proposal data",5,"NSF proposal data",10.5
"8745","NWT","sdl",2005-07-09,17,"NSF proposal data",8,"NSF proposal data",12.5
"8746","NWT","sdl",2005-07-10,15,"NSF proposal data",6,"NSF proposal data",10.5
"8747","NWT","sdl",2005-07-11,17,"NSF proposal data",5,"NSF proposal data",11
"8748","NWT","sdl",2005-07-12,16,"NSF proposal data",7,"NSF proposal data",11.5
"8749","NWT","sdl",2005-07-13,17,"NSF proposal data",5,"NSF proposal data",11
"8750","NWT","sdl",2005-07-14,19,"NSF proposal data",7,"NSF proposal data",13
"8751","NWT","sdl",2005-07-15,17,"NSF proposal data",6,"NSF proposal data",11.5
"8752","NWT","sdl",2005-07-16,18,"NSF proposal data",8,"NSF proposal data",13
"8753","NWT","sdl",2005-07-17,18,"NSF proposal data",6,"NSF proposal data",12
"8754","NWT","sdl",2005-07-18,17,"NSF proposal data",4,"NSF proposal data",10.5
"8755","NWT","sdl",2005-07-19,14,"NSF proposal data",9,"NSF proposal data",11.5
"8756","NWT","sdl",2005-07-20,22,"NSF proposal data",10,"NSF proposal data",16
"8757","NWT","sdl",2005-07-21,21,"NSF proposal data",7,"NSF proposal data",14
"8758","NWT","sdl",2005-07-22,19,"NSF proposal data",7,"NSF proposal data",13
"8759","NWT","sdl",2005-07-23,19,"NSF proposal data",8,"NSF proposal data",13.5
"8760","NWT","sdl",2005-07-24,14,"NSF proposal data",7,"NSF proposal data",10.5
"8761","NWT","sdl",2005-07-25,14,"NSF proposal data",6,"NSF proposal data",10
"8762","NWT","sdl",2005-07-26,9,"NSF proposal data",3,"NSF proposal data",6
"8763","NWT","sdl",2005-07-27,13,"NSF proposal data",1,"NSF proposal data",7
"8764","NWT","sdl",2005-07-28,15,"NSF proposal data",4,"NSF proposal data",9.5
"8765","NWT","sdl",2005-07-29,18,"NSF proposal data",8,"NSF proposal data",13
"8766","NWT","sdl",2005-07-30,18,"NSF proposal data",8,"NSF proposal data",13
"8767","NWT","sdl",2005-07-31,16,"NSF proposal data",5,"NSF proposal data",10.5
"8768","NWT","sdl",2005-08-01,18,"NSF proposal data",6,"NSF proposal data",12
"8769","NWT","sdl",2005-08-02,15,"NSF proposal data",6,"NSF proposal data",10.5
"8770","NWT","sdl",2005-08-03,12,"NSF proposal data",5,"NSF proposal data",8.5
"8771","NWT","sdl",2005-08-04,4,"NSF proposal data",2,"NSF proposal data",3
"8772","NWT","sdl",2005-08-05,12,"NSF proposal data",2,"NSF proposal data",7
"8773","NWT","sdl",2005-08-06,13,"NSF proposal data",3,"NSF proposal data",8
"8774","NWT","sdl",2005-08-07,14,"NSF proposal data",3,"NSF proposal data",8.5
"8775","NWT","sdl",2005-08-08,15,"NSF proposal data",6,"NSF proposal data",10.5
"8776","NWT","sdl",2005-08-09,13,"NSF proposal data",5,"NSF proposal data",9
"8777","NWT","sdl",2005-08-10,12,"NSF proposal data",4,"NSF proposal data",8
"8778","NWT","sdl",2005-08-11,11,"NSF proposal data",4,"NSF proposal data",7.5
"8779","NWT","sdl",2005-08-12,9,"NSF proposal data",4,"NSF proposal data",6.5
"8780","NWT","sdl",2005-08-13,9,"NSF proposal data",2,"NSF proposal data",5.5
"8781","NWT","sdl",2005-08-14,11,"NSF proposal data",1,"NSF proposal data",6
"8782","NWT","sdl",2005-08-15,12,"NSF proposal data",2,"NSF proposal data",7
"8783","NWT","sdl",2005-08-16,11,"NSF proposal data",3,"NSF proposal data",7
"8784","NWT","sdl",2005-08-17,9,"NSF proposal data",2,"NSF proposal data",5.5
"8785","NWT","sdl",2005-08-18,11,"NSF proposal data",4,"NSF proposal data",7.5
"8786","NWT","sdl",2005-08-19,12,"NSF proposal data",4,"NSF proposal data",8
"8787","NWT","sdl",2005-08-20,11,"NSF proposal data",2,"NSF proposal data",6.5
"8788","NWT","sdl",2005-08-21,11,"NSF proposal data",4,"NSF proposal data",7.5
"8789","NWT","sdl",2005-08-22,12,"NSF proposal data",3,"NSF proposal data",7.5
"8790","NWT","sdl",2005-08-23,11,"NSF proposal data",5,"NSF proposal data",8
"8791","NWT","sdl",2005-08-24,13,"NSF proposal data",5,"NSF proposal data",9
"8792","NWT","sdl",2005-08-25,12,"NSF proposal data",4,"NSF proposal data",8
"8793","NWT","sdl",2005-08-26,11,"NSF proposal data",4,"NSF proposal data",7.5
"8794","NWT","sdl",2005-08-27,14,"NSF proposal data",4,"NSF proposal data",9
"8795","NWT","sdl",2005-08-28,12,"NSF proposal data",4,"NSF proposal data",8
"8796","NWT","sdl",2005-08-29,16,"NSF proposal data",3,"NSF proposal data",9.5
"8797","NWT","sdl",2005-08-30,16,"NSF proposal data",3,"NSF proposal data",9.5
"8798","NWT","sdl",2005-08-31,10,"NSF proposal data",2,"NSF proposal data",6
"8799","NWT","sdl",2005-09-01,13,"NSF proposal data",2,"NSF proposal data",7.5
"8800","NWT","sdl",2005-09-02,14,"NSF proposal data",1,"NSF proposal data",7.5
"8801","NWT","sdl",2005-09-03,14,"NSF proposal data",5,"NSF proposal data",9.5
"8802","NWT","sdl",2005-09-04,14,"NSF proposal data",5,"NSF proposal data",9.5
"8803","NWT","sdl",2005-09-05,15,"NSF proposal data",6,"NSF proposal data",10.5
"8804","NWT","sdl",2005-09-06,12,"NSF proposal data",4,"NSF proposal data",8
"8805","NWT","sdl",2005-09-07,14,"NSF proposal data",4,"NSF proposal data",9
"8806","NWT","sdl",2005-09-08,14,"NSF proposal data",6,"NSF proposal data",10
"8807","NWT","sdl",2005-09-09,12,"NSF proposal data",4,"NSF proposal data",8
"8808","NWT","sdl",2005-09-10,14,"NSF proposal data",1,"NSF proposal data",7.5
"8809","NWT","sdl",2005-09-11,13,"NSF proposal data",4,"NSF proposal data",8.5
"8810","NWT","sdl",2005-09-12,10,"NSF proposal data",3,"NSF proposal data",6.5
"8811","NWT","sdl",2005-09-13,5,"NSF proposal data",-3,"NSF proposal data",1
"8812","NWT","sdl",2005-09-14,6,"NSF proposal data",-5,"NSF proposal data",0.5
"8813","NWT","sdl",2005-09-15,8,"NSF proposal data",-2,"NSF proposal data",3
"8814","NWT","sdl",2005-09-16,10,"NSF proposal data",2,"NSF proposal data",6
"8815","NWT","sdl",2005-09-17,11,"NSF proposal data",2,"NSF proposal data",6.5
"8816","NWT","sdl",2005-09-18,12,"NSF proposal data",3,"NSF proposal data",7.5
"8817","NWT","sdl",2005-09-19,12,"NSF proposal data",3,"NSF proposal data",7.5
"8818","NWT","sdl",2005-09-20,15,"NSF proposal data",0,"NSF proposal data",7.5
"8819","NWT","sdl",2005-09-21,12,"NSF proposal data",1,"NSF proposal data",6.5
"8820","NWT","sdl",2005-09-22,9,"NSF proposal data",1,"NSF proposal data",5
"8821","NWT","sdl",2005-09-23,11,"NSF proposal data",0,"NSF proposal data",5.5
"8822","NWT","sdl",2005-09-24,12,"NSF proposal data",4,"NSF proposal data",8
"8823","NWT","sdl",2005-09-25,9,"NSF proposal data",2,"NSF proposal data",5.5
"8824","NWT","sdl",2005-09-26,12,"NSF proposal data",2,"NSF proposal data",7
"8825","NWT","sdl",2005-09-27,12,"NSF proposal data",1,"NSF proposal data",6.5
"8826","NWT","sdl",2005-09-28,4,"NSF proposal data",-3,"NSF proposal data",0.5
"8827","NWT","sdl",2005-09-29,9,"NSF proposal data",-1,"NSF proposal data",4
"8828","NWT","sdl",2005-09-30,9,"NSF proposal data",1,"NSF proposal data",5
"8829","NWT","sdl",2005-10-01,12,"NSF proposal data",4,"NSF proposal data",8
"8830","NWT","sdl",2005-10-02,11,"NSF proposal data",4,"NSF proposal data",7.5
"8831","NWT","sdl",2005-10-03,13,"NSF proposal data",3,"NSF proposal data",8
"8832","NWT","sdl",2005-10-04,11,"NSF proposal data",-7,"NSF proposal data",2
"8833","NWT","sdl",2005-10-05,-4,"NSF proposal data",-5,"NSF proposal data",-4.5
"8834","NWT","sdl",2005-10-06,-2,"NSF proposal data",-9,"NSF proposal data",-5.5
"8835","NWT","sdl",2005-10-07,2,"NSF proposal data",-8,"NSF proposal data",-3
"8836","NWT","sdl",2005-10-08,9,"NSF proposal data",-1,"NSF proposal data",4
"8837","NWT","sdl",2005-10-09,11,"NSF proposal data",2,"NSF proposal data",6.5
"8838","NWT","sdl",2005-10-10,2,"NSF proposal data",-7,"NSF proposal data",-2.5
"8839","NWT","sdl",2005-10-11,-6,"NSF proposal data",-8,"NSF proposal data",-7
"8840","NWT","sdl",2005-10-12,-3,"NSF proposal data",-8,"NSF proposal data",-5.5
"8841","NWT","sdl",2005-10-13,2,"NSF proposal data",-5,"NSF proposal data",-1.5
"8842","NWT","sdl",2005-10-14,7,"NSF proposal data",-1,"NSF proposal data",3
"8843","NWT","sdl",2005-10-15,9,"NSF proposal data",-1,"NSF proposal data",4
"8844","NWT","sdl",2005-10-16,4,"NSF proposal data",0,"NSF proposal data",2
"8845","NWT","sdl",2005-10-17,5,"NSF proposal data",0,"NSF proposal data",2.5
"8846","NWT","sdl",2005-10-18,8,"NSF proposal data",-3,"NSF proposal data",2.5
"8847","NWT","sdl",2005-10-19,-1,"NSF proposal data",-3,"NSF proposal data",-2
"8848","NWT","sdl",2005-10-20,0,"NSF proposal data",-3,"NSF proposal data",-1.5
"8849","NWT","sdl",2005-10-21,0,"NSF proposal data",-3,"NSF proposal data",-1.5
"8850","NWT","sdl",2005-10-22,2,"NSF proposal data",-2,"NSF proposal data",0
"8851","NWT","sdl",2005-10-23,3,"NSF proposal data",-3,"NSF proposal data",0
"8852","NWT","sdl",2005-10-24,9,"NSF proposal data",-2,"NSF proposal data",3.5
"8853","NWT","sdl",2005-10-25,7,"NSF proposal data",-2,"NSF proposal data",2.5
"8854","NWT","sdl",2005-10-26,5,"NSF proposal data",-5,"NSF proposal data",0
"8855","NWT","sdl",2005-10-27,4,"NSF proposal data",-5,"NSF proposal data",-0.5
"8856","NWT","sdl",2005-10-28,3,"NSF proposal data",-3,"NSF proposal data",0
"8857","NWT","sdl",2005-10-29,-2,"NSF proposal data",-6,"NSF proposal data",-4
"8858","NWT","sdl",2005-10-30,-3,"NSF proposal data",-10,"NSF proposal data",-6.5
"8859","NWT","sdl",2005-10-31,-6,"NSF proposal data",-12,"NSF proposal data",-9
"8860","NWT","sdl",2005-11-01,1,"NSF proposal data",-5,"NSF proposal data",-2
"8861","NWT","sdl",2005-11-02,4,"NSF proposal data",-1,"NSF proposal data",1.5
"8862","NWT","sdl",2005-11-03,-2,"NSF proposal data",-4,"NSF proposal data",-3
"8863","NWT","sdl",2005-11-04,-3,"NSF proposal data",-8,"NSF proposal data",-5.5
"8864","NWT","sdl",2005-11-05,-8,"NSF proposal data",-12,"NSF proposal data",-10
"8865","NWT","sdl",2005-11-06,-2,"NSF proposal data",-9,"NSF proposal data",-5.5
"8866","NWT","sdl",2005-11-07,3,"NSF proposal data",-4,"NSF proposal data",-0.5
"8867","NWT","sdl",2005-11-08,3,"NSF proposal data",-3,"NSF proposal data",0
"8868","NWT","sdl",2005-11-09,3,"NSF proposal data",-2,"NSF proposal data",0.5
"8869","NWT","sdl",2005-11-10,4,"NSF proposal data",1,"NSF proposal data",2.5
"8870","NWT","sdl",2005-11-11,5,"NSF proposal data",-6,"NSF proposal data",-0.5
"8871","NWT","sdl",2005-11-12,-5,"NSF proposal data",-10,"NSF proposal data",-7.5
"8872","NWT","sdl",2005-11-13,-6,"NSF proposal data",-10,"NSF proposal data",-8
"8873","NWT","sdl",2005-11-14,-6,"NSF proposal data",-12,"NSF proposal data",-9
"8874","NWT","sdl",2005-11-15,-12,"NSF proposal data",-18,"NSF proposal data",-15
"8875","NWT","sdl",2005-11-16,-9,"NSF proposal data",-16,"NSF proposal data",-12.5
"8876","NWT","sdl",2005-11-17,-7,"NSF proposal data",-11,"NSF proposal data",-9
"8877","NWT","sdl",2005-11-18,-5,"NSF proposal data",-10,"NSF proposal data",-7.5
"8878","NWT","sdl",2005-11-19,-7,"NSF proposal data",-11,"NSF proposal data",-9
"8879","NWT","sdl",2005-11-20,2,"NSF proposal data",-7,"NSF proposal data",-2.5
"8880","NWT","sdl",2005-11-21,3,"NSF proposal data",-6,"NSF proposal data",-1.5
"8881","NWT","sdl",2005-11-22,-1,"NSF proposal data",-3,"NSF proposal data",-2
"8882","NWT","sdl",2005-11-23,1,"NSF proposal data",-4,"NSF proposal data",-1.5
"8883","NWT","sdl",2005-11-24,0,"NSF proposal data",-8,"NSF proposal data",-4
"8884","NWT","sdl",2005-11-25,-4,"NSF proposal data",-9,"NSF proposal data",-6.5
"8885","NWT","sdl",2005-11-26,-6,"NSF proposal data",-14,"NSF proposal data",-10
"8886","NWT","sdl",2005-11-27,-15,"NSF proposal data",-18,"NSF proposal data",-16.5
"8887","NWT","sdl",2005-11-28,-18,"NSF proposal data",-19,"NSF proposal data",-18.5
"8888","NWT","sdl",2005-11-29,-8,"NSF proposal data",-18,"NSF proposal data",-13
"8889","NWT","sdl",2005-11-30,-8,"NSF proposal data",-17,"NSF proposal data",-12.5
"8890","NWT","sdl",2005-12-01,-6,"NSF proposal data",-16,"NSF proposal data",-11
"8891","NWT","sdl",2005-12-02,-6,"NSF proposal data",-9,"NSF proposal data",-7.5
"8892","NWT","sdl",2005-12-03,-9,"NSF proposal data",-19,"NSF proposal data",-14
"8893","NWT","sdl",2005-12-04,-19,"NSF proposal data",-23,"NSF proposal data",-21
"8894","NWT","sdl",2005-12-05,-17,"NSF proposal data",-24,"NSF proposal data",-20.5
"8895","NWT","sdl",2005-12-06,-16,"NSF proposal data",-23,"NSF proposal data",-19.5
"8896","NWT","sdl",2005-12-07,-24,"NSF proposal data",-27,"NSF proposal data",-25.5
"8897","NWT","sdl",2005-12-08,-12,"NSF proposal data",-25,"NSF proposal data",-18.5
"8898","NWT","sdl",2005-12-09,-11,"NSF proposal data",-17,"NSF proposal data",-14
"8899","NWT","sdl",2005-12-10,-5,"NSF proposal data",-14,"NSF proposal data",-9.5
"8900","NWT","sdl",2005-12-11,-3,"NSF proposal data",-7,"NSF proposal data",-5
"8901","NWT","sdl",2005-12-12,-2,"NSF proposal data",-7,"NSF proposal data",-4.5
"8902","NWT","sdl",2005-12-13,-6,"NSF proposal data",-17,"NSF proposal data",-11.5
"8903","NWT","sdl",2005-12-14,-17,"NSF proposal data",-21,"NSF proposal data",-19
"8904","NWT","sdl",2005-12-15,-16,"NSF proposal data",-21,"NSF proposal data",-18.5
"8905","NWT","sdl",2005-12-16,-16,"NSF proposal data",-18,"NSF proposal data",-17
"8906","NWT","sdl",2005-12-17,-16,"NSF proposal data",-18,"NSF proposal data",-17
"8907","NWT","sdl",2005-12-18,-13,"NSF proposal data",-15,"NSF proposal data",-14
"8908","NWT","sdl",2005-12-19,-9,"NSF proposal data",-12,"NSF proposal data",-10.5
"8909","NWT","sdl",2005-12-20,-7,"NSF proposal data",-9,"NSF proposal data",-8
"8910","NWT","sdl",2005-12-21,-4,"NSF proposal data",-8,"NSF proposal data",-6
"8911","NWT","sdl",2005-12-22,-4,"NSF proposal data",-6,"NSF proposal data",-5
"8912","NWT","sdl",2005-12-23,-5,"NSF proposal data",-12,"NSF proposal data",-8.5
"8913","NWT","sdl",2005-12-24,-3,"NSF proposal data",-12,"NSF proposal data",-7.5
"8914","NWT","sdl",2005-12-25,0,"NSF proposal data",-7,"NSF proposal data",-3.5
"8915","NWT","sdl",2005-12-26,-1,"NSF proposal data",-7,"NSF proposal data",-4
"8916","NWT","sdl",2005-12-27,-7,"NSF proposal data",-11,"NSF proposal data",-9
"8917","NWT","sdl",2005-12-28,-3,"NSF proposal data",-10,"NSF proposal data",-6.5
"8918","NWT","sdl",2005-12-29,-4,"NSF proposal data",-14,"NSF proposal data",-9
"8919","NWT","sdl",2005-12-30,-8,"NSF proposal data",-15,"NSF proposal data",-11.5
"8920","NWT","sdl",2005-12-31,-4,"NSF proposal data",-8,"NSF proposal data",-6
"8921","NWT","sdl",2006-01-01,-5,"NSF proposal data",-11,"NSF proposal data",-8
"8922","NWT","sdl",2006-01-02,-2,"NSF proposal data",-11,"NSF proposal data",-6.5
"8923","NWT","sdl",2006-01-03,-3,"NSF proposal data",-11,"NSF proposal data",-7
"8924","NWT","sdl",2006-01-04,-10,"NSF proposal data",-14,"NSF proposal data",-12
"8925","NWT","sdl",2006-01-05,-5,"NSF proposal data",-15,"NSF proposal data",-10
"8926","NWT","sdl",2006-01-06,0,"NSF proposal data",-5,"NSF proposal data",-2.5
"8927","NWT","sdl",2006-01-07,-1,"NSF proposal data",-9,"NSF proposal data",-5
"8928","NWT","sdl",2006-01-08,-10,"NSF proposal data",-17,"NSF proposal data",-13.5
"8929","NWT","sdl",2006-01-09,-12,"NSF proposal data",-17,"NSF proposal data",-14.5
"8930","NWT","sdl",2006-01-10,-8,"NSF proposal data",-12,"NSF proposal data",-10
"8931","NWT","sdl",2006-01-11,-5,"NSF proposal data",-9,"NSF proposal data",-7
"8932","NWT","sdl",2006-01-12,-9,"NSF proposal data",-17,"NSF proposal data",-13
"8933","NWT","sdl",2006-01-13,-2,"NSF proposal data",-16,"NSF proposal data",-9
"8934","NWT","sdl",2006-01-14,-2,"NSF proposal data",-5,"NSF proposal data",-3.5
"8935","NWT","sdl",2006-01-15,-6,"NSF proposal data",-14,"NSF proposal data",-10
"8936","NWT","sdl",2006-01-16,-19,"NSF proposal data",-20,"NSF proposal data",-19.5
"8937","NWT","sdl",2006-01-17,-13,"NSF proposal data",-19,"NSF proposal data",-16
"8938","NWT","sdl",2006-01-18,-7,"NSF proposal data",-12,"NSF proposal data",-9.5
"8939","NWT","sdl",2006-01-19,-12,"NSF proposal data",-17,"NSF proposal data",-14.5
"8940","NWT","sdl",2006-01-20,-16,"NSF proposal data",-19,"NSF proposal data",-17.5
"8941","NWT","sdl",2006-01-21,-14,"NSF proposal data",-18,"NSF proposal data",-16
